"base_url","location_name","street_address","locality","city","zip","country","location_type","latitude","longitude","phone","payment_methods_accepted","types_of_food_served","rating","no_of_reviews","page_url"
"https://www.zomato.com","Silli Chilli","Ballupur Chowk, Chakrata Road","Ballupur, ","Dehradun","<MISSING>","India","Restaurant","30.3335660408","78.0120173469","+919997704970, +919536004763","<MISSING>","Fast Food","3.3","46","https://www.zomato.com/dehradun/silli-chilli-ballupur/order"
"https://www.zomato.com","Emerald Court Restaurant","The Solitaire, Haridwar Byepass Road, Dharampur, Dehradun","The Solitaire, Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.2876770000","78.0469470000","+911352532225, +918650002063","<MISSING>","Chinese, Thai, Italian","3.5","4","https://www.zomato.com/dehradun/emerald-court-restaurant-dharampur/order"
"https://www.zomato.com","Anandam","69, Krishna Tower, Rajpur Road, ","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3350716566","78.0532606691","+917302889096","<MISSING>","Mithai, North Indian, Chinese, South Indian, Fast Food, Street Food, Desserts","4.3","486","https://www.zomato.com/dehradun/anandam-hathibarkala-salwala/order"
"https://www.zomato.com","Biryani Central ","63F, Rajpur Road, Dehradun , Dehradun","Rajpur, ","Dehradun","248001","India","Restaurant","30.3347779432","78.0496251587","+916360560484","<MISSING>","Biryani, Mughlai","3.4","18","https://www.zomato.com/dehradun/biryani-central-rajpur/order"
"https://www.zomato.com","Rasoi Dhaba","Majra Byepass, ","Morowala, ","Dehradun","248001","India","Restaurant","30.2890310000","77.9973120000","+917906986103","<MISSING>","North Indian, Chinese","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/rasoi-dhaba-morowala/order"
"https://www.zomato.com","Sapphire","Hotel Laxmi Palace, Saharanpur Road, ","Majra, ","Dehradun","<MISSING>","India","Restaurant","30.2966438684","78.0040216818","+918272077801, +918077764557","<MISSING>","North Indian, Chinese, Continental","3.4","18","https://www.zomato.com/dehradun/sapphire-majra/order"
"https://www.zomato.com","Berco's","99/445, Lower Ground Floor, Rajpur Road, World Trade Tower, ","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3397593759","78.0601334944","+917252999927","<MISSING>","Chinese, Thai","4.1","122","https://www.zomato.com/dehradun/bercos-4-hathibarkala-salwala/order"
"https://www.zomato.com","Samosewala's","VS-25, B Block, Nehru Colony, ","Dharampur, ","Dehradun","248001","India","Restaurant","30.3021867863","78.0519604683","+919690498218","<MISSING>","Street Food, Burger","3.5","4","https://www.zomato.com/dehradun/samosewalas-1-dharampur/order"
"https://www.zomato.com","Mr Burger Hut","Post Office Road, Clement Town, ","Subhash Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.2677972865","77.9987005144","+917310808811","<MISSING>","Fast Food, Burger, Beverages","3.7","37","https://www.zomato.com/dehradun/mr-burger-hut-subhash-nagar/order"
"https://www.zomato.com","The Old Republic","Kandholi, Chironwali, Dehradun","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3408589319","78.0611607805","+918439721273","<MISSING>","Finger Food, North Indian, Fast Food, Chinese","3.5","5","https://www.zomato.com/dehradun/the-old-republic-hathibarkala-salwala/order"
"https://www.zomato.com","Chicago BR","Shop 4, Cement Road, Near D.A.V. P G College ","Karanpur, ","Dehradun","248001","India","Restaurant","30.3285010000","78.0572974000","+918449900990, +919719222266","<MISSING>","North Indian, Fast Food, Chinese, Beverages","4.2","414","https://www.zomato.com/dehradun/chicago-br-karanpur/order"
"https://www.zomato.com","Doon Amritsari Paratha Wala","Nala Pani Road, ","Karanpur, ","Dehradun","248001","India","Restaurant","30.3302023000","78.0627932000","+918909955425","<MISSING>","North Indian, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/doon-amritsari-paratha-wala-2-karanpur/order"
"https://www.zomato.com","Amritsari Fast Food & Chinese","Nalapani Road, ","Karanpur, ","Dehradun","248001","India","Restaurant","30.3295015000","78.0591906000","+919412986470","<MISSING>","Chinese, North Indian, Fast Food, Beverages","3.2","8","https://www.zomato.com/dehradun/amritsari-fast-food-chinese-karanpur/order"
"https://www.zomato.com","Doon Food Corner","57/4, Nalapani Road, Near DBS College, ","Karanpur, ","Dehradun","248001","India","Restaurant","30.3295840000","78.0593740000","+918909955425","<MISSING>","North Indian, Fast Food, Beverages","3.7","48","https://www.zomato.com/dehradun/doon-food-corner-karanpur/order"
"https://www.zomato.com","Waffles & Crepes","1 Mohini, Main EC Road, Dehradun","Karanpur, ","Dehradun","<MISSING>","India","Restaurant","30.3130771803","78.0496209115","+919971626144, +919059949914","<MISSING>","Cafe, French, Desserts, Fast Food, Ice Cream","4.2","201","https://www.zomato.com/dehradun/waffles-crepes-karanpur/order"
"https://www.zomato.com","The Grill Daddy","Kali Mandir Chowk, Dehra Khaas, Near Indresh Hospital, Patel Nagar, Patthri Bagh, ","Kaonli, ","Dehradun","<MISSING>","India","Restaurant","30.3034720000","78.0223330000","+919411518773","<MISSING>","Fast Food, Chinese, Beverages","3.4","36","https://www.zomato.com/dehradun/the-grill-daddy-1-kaonli/order"
"https://www.zomato.com","Gaylord Xpress","9, Near Samsung Shop, ","Paltan Bazaar, ","Dehradun","<MISSING>","India","Restaurant","30.3240008000","78.0415628000","+919997390000, +919997015555","<MISSING>","Fast Food","3.9","963","https://www.zomato.com/dehradun/gaylord-xpress-paltan-bazaar/order"
"https://www.zomato.com","Anghithi Hot Drive","B/S 24, Nehru Colony, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3022290488","78.0519685149","+918077250004","<MISSING>","North Indian, Chinese, Momos","3.7","1998","https://www.zomato.com/dehradun/anghithi-hot-drive-dharampur/order"
"https://www.zomato.com","Bikaner Sweets","Seema Dawar, Indira Nagar, ","Balliwala, ","Dehradun","<MISSING>","India","Restaurant","30.3118247771","77.9959177226","+919761696273","<MISSING>","Street Food, Mithai, Fast Food","3.0","9","https://www.zomato.com/dehradun/bikaner-sweets-balliwala/order"
"https://www.zomato.com","bakeFIT","54/1, Canal Road, ","Hathibarkala Salwala, ","Dehradun","248001","India","Restaurant","30.3428598000","78.0604084000","+919552118968","<MISSING>","Bakery, Desserts, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/bakefit-hathibarkala-salwala/order"
"https://www.zomato.com","Mago Food Corner","13/36 Chakrata Road, Aggarwal Shopping Complex ","Ballupur, ","Dehradun","<MISSING>","India","Restaurant","30.3287941017","78.0311894417","+918979755223","<MISSING>","Fast Food","3.4","18","https://www.zomato.com/dehradun/mago-food-corner-ballupur/order"
"https://www.zomato.com","The Paratha Singh","Door 17 C, Ground Floor, Dalanwala, ","Race Course, ","Dehradun","<MISSING>","India","Restaurant","30.3243902889","78.0571181733","+917290955602","<MISSING>","North Indian, Fast Food, Beverages","3.4","264","https://www.zomato.com/dehradun/the-paratha-singh-1-race-course/order"
"https://www.zomato.com","Chinese Bowl ","63 F, Rajpur Road, Hathibarkala, ","Rajpur, ","Dehradun","248001","India","Restaurant","30.3347426190","78.0499454378","+916360560484","<MISSING>","Chinese","3.5","218","https://www.zomato.com/dehradun/chinese-bowl-rajpur/order"
"https://www.zomato.com","Binny's Quiznos","C-12, Ground Floor, Silver City, ","Rajpur, ","Dehradun","<MISSING>","India","Restaurant","30.3428700000","78.0604100000","+919758165820","<MISSING>","Fast Food","3.1","5","https://www.zomato.com/dehradun/binnys-quiznos-rajpur/order"
"https://www.zomato.com","Chilli'z","130, Araghar, Ring Road, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3047127174","78.0506295095","+918445566226, +917060481726","<MISSING>","North Indian, Chinese, Mughlai, Desserts","4.2","401","https://www.zomato.com/dehradun/chilliz-dharampur/order"
"https://www.zomato.com","Cake n Adda","Saharanpur road, ","Majra, ","Dehradun","248171","India","Restaurant","30.2861537886","77.9953836277","+919351586807","<MISSING>","Bakery","3.7","107","https://www.zomato.com/dehradun/cake-n-adda-majra/order"
"https://www.zomato.com","Wat A Taste","Ground Floor, Door 17C, Dalanwala, ","Race Course, ","Dehradun","<MISSING>","India","Restaurant","30.3243902889","78.0571181733","+917290955602","<MISSING>","North Indian, Fast Food","3.0","143","https://www.zomato.com/dehradun/wat-a-taste-race-course/order"
"https://www.zomato.com","Al-Baik's Broasted","Shop 2, Ritu Chamber, Kaulagad Road, ","Krishna Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.3363781639","78.0233151465","+919358550001","<MISSING>","Fast Food","3.6","59","https://www.zomato.com/dehradun/al-baiks-broasted-krishna-nagar/order"
"https://www.zomato.com","Golden Light Cafe","Nalapani Road, Dehradun Nagar Nigam, ","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3304440000","78.0626940000","+918909955425","<MISSING>","North Indian, Fast Food, Beverages","3.5","26","https://www.zomato.com/dehradun/golden-light-cafe-hathibarkala-salwala/order"
"https://www.zomato.com","Kathi X","Near PRM, nagar chakrota road, dehradun","Prem Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.3386438927","77.9559967294","+917895742575","<MISSING>","Rolls, Fast Food","3.0","12","https://www.zomato.com/dehradun/kathi-x-prem-nagar/order"
"https://www.zomato.com","Kathi Express","4, Khamba Chowk, ","Subhash Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.2697100000","77.9960000000","+919897091393","<MISSING>","Rolls","2.9","16","https://www.zomato.com/dehradun/kathi-express-subhash-nagar/order"
"https://www.zomato.com","Punjabi Dhaba","59, Gandhi Road, ","Paltan Bazaar, ","Dehradun","<MISSING>","India","Restaurant","30.3157448876","78.0371020362","+917351044441","<MISSING>","North Indian, Chinese","3.9","243","https://www.zomato.com/dehradun/punjabi-dhaba-paltan-bazaar/order"
"https://www.zomato.com","Bhatia's Fast Food","J N Plaza, Opposite Court Gate 1, Haridwar Road, ","Race Course, ","Dehradun","<MISSING>","India","Restaurant","30.3151926547","78.0391720310","+919997805439","<MISSING>","Fast Food","3.6","8","https://www.zomato.com/dehradun/bhatias-fast-food-race-course/order"
"https://www.zomato.com","Super Donuts","Shop 5, Lower Ground Floor, World Trade Tower, Rajpur Road, Chironwaii, ","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3400425000","78.0600507813","+911352740059","<MISSING>","Burger, Pasta, Fast Food, Beverages","4.5","271","https://www.zomato.com/dehradun/super-donuts-hathibarkala-salwala/order"
"https://www.zomato.com","Spice Restaurant - Hotel Galaxy","Hotel Galaxy, 11/5, Tyagi Road, ","Race Course, ","Dehradun","<MISSING>","India","Restaurant","30.3138919429","78.0355218798","+911352720232, +911352720233, +919758943111","<MISSING>","North Indian, Chinese, Continental, Italian, Thai","2.8","7","https://www.zomato.com/dehradun/spice-restaurant-hotel-galaxy-race-course/order"
"https://www.zomato.com","Jaina Restaurant","32,  Chakrata Road, ","Paltan Bazaar, ","Dehradun","<MISSING>","India","Restaurant","30.3254428981","78.0395864323","+919897352817","<MISSING>","Fast Food, Chinese","3.9","94","https://www.zomato.com/dehradun/jaina-restaurant-paltan-bazaar/order"
"https://www.zomato.com","Patio Terrace","Hotel Boulevard, 59D, Rajpur Road, Chukkuwala, Dehradun","Karanpur, ","Dehradun","<MISSING>","India","Restaurant","30.3324997000","78.0476418000","+917500882255","<MISSING>","North Indian, Italian, Continental, Chinese","4.2","253","https://www.zomato.com/dehradun/patio-terrace-karanpur/order"
"https://www.zomato.com","Pizza Italia","Opposite Him Jyoti School, Near I.T. Park, Sahastradhara Road, Govind Vihar, ","Chironwali, ","Dehradun","<MISSING>","India","Restaurant","30.3539494532","78.0821455368","+918954770009","<MISSING>","Pizza, Fast Food","3.3","79","https://www.zomato.com/dehradun/pizza-italia-chironwali/order"
"https://www.zomato.com","Chaupal Restaurant","121, Sahastradhara Road, Rajeshwar Nagar Phase 2, Govind Vihar, Dehradun","Chironwali, ","Dehradun","<MISSING>","India","Restaurant","30.3589046000","78.0889107000","+917906688628","<MISSING>","North Indian, Fast Food","3.7","43","https://www.zomato.com/dehradun/chaupal-restaurant-chironwali/order"
"https://www.zomato.com","Doon Vegetarian","I 223, Nehru Colony, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3022010000","78.0596388000","+917088496312","<MISSING>","North Indian, Chinese","3.5","31","https://www.zomato.com/dehradun/doon-vegetarian-dharampur/order"
"https://www.zomato.com","The Foodie's Soul","18, BODYGUARD, Near NIVH Backgate, Canal Road, Dehradun","Chironwali, ","Dehradun","248001","India","Restaurant","30.3508354746","78.0657306203","+916399263998, +916399263996","<MISSING>","North Indian","3.6","44","https://www.zomato.com/dehradun/the-foodies-soul-chironwali/order"
"https://www.zomato.com","Priya Restaurant","B BALLUPUR ROAD","Ballupur, ","Dehradun","248001","India","Restaurant","30.3305710000","78.0114310000","+919259614764","<MISSING>","North Indian","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/priya-restaurant-4-ballupur/order"
"https://www.zomato.com","Ribble Restro","Ground Floor, Times Square Mall, Sahasteadhara Road, ","Chironwali, ","Dehradun","<MISSING>","India","Restaurant","30.3275893601","78.0656414106","+919897248488","<MISSING>","Fast Food","3.9","25","https://www.zomato.com/dehradun/ribble-restro-chironwali/order"
"https://www.zomato.com","Rolls Hub & Shakes Bar","Near Indane Gas Agency, Mahadev Vihar, ","Laxman Chowk, ","Dehradun","248001","India","Restaurant","30.3063800000","78.0101300000","+918650304905","<MISSING>","Rolls, Ice Cream, Desserts, Beverages","3.9","250","https://www.zomato.com/dehradun/rolls-hub-shakes-bar-laxman-chowk/order"
"https://www.zomato.com","Eat Cake","Ashirwad Towers, Near Nexa Automobile Showroom, ","Ballupur, ","Dehradun","<MISSING>","India","Restaurant","30.3332756000","78.0122487000","+917895990836","<MISSING>","Bakery","3.9","38","https://www.zomato.com/dehradun/eat-cake-ballupur/order"
"https://www.zomato.com","Pizza Hut","S 13, 3rd Floor, , Jakhan, Dehradun","Pacific Mall, Jakhan, ","Dehradun","<MISSING>","India","Restaurant","30.3666101828","78.0702417344","+919582622460","<MISSING>","Pizza, Fast Food, Beverages","3.2","90","https://www.zomato.com/dehradun/pizza-hut-jakhan/order"
"https://www.zomato.com","Punjabi Restaurant","Tarli Kandoli, Rajeev Nagar, ","Prem Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.3304260000","78.0627400000","+918266815820","<MISSING>","North Indian, Chinese, Fast Food, Beverages","3.7","48","https://www.zomato.com/dehradun/punjabi-restaurant-prem-nagar/order"
"https://www.zomato.com","Red Chilliees","G-24/3, Nehru Colony, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3009729264","78.0557195009","+917505204650","<MISSING>","Wraps, Fast Food, Beverages, Chinese","3.4","1329","https://www.zomato.com/dehradun/red-chilliees-dharampur/order"
"https://www.zomato.com","Chahat Restaurant","39, Dharampur Chowk, Mata Mandir Road, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3028875893","78.0478875339","+918192909390","<MISSING>","Street Food, South Indian, Chinese, North Indian, Mithai","3.7","109","https://www.zomato.com/dehradun/chahat-restaurant-dharampur/order"
"https://www.zomato.com","Yaarana","Lane 3, Ekta Vihar, Sahastradhara Road, Kandoli, ","Chironwali, ","Dehradun","<MISSING>","India","Restaurant","30.3390690000","78.0705800000","+918272039329, +918532865830","<MISSING>","Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/yaarana-chironwali/order"
"https://www.zomato.com","Bikanervala","World Trade Park, Opposite Garhwal Mandal, 99 Hathibarkala Salwala Road","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3408276846","78.0597547460","+919690799222, +918439333333","<MISSING>","Street Food, Fast Food, South Indian, Mithai, Beverages","3.6","129","https://www.zomato.com/dehradun/bikanervala-hathibarkala-salwala/order"
"https://www.zomato.com","Munaal Restraurant","Hotel Mahalaxmi Palace, Shimla Byepass Road, Near Shimla Enclave, ","Majra, ","Dehradun","<MISSING>","India","Restaurant","30.2941430000","77.9951550000","+919760837170","<MISSING>","North Indian, Chinese, Mughlai, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/munaal-restraurant-majra/order"
"https://www.zomato.com","Captain's Cook","4th Floor, Food Court, Times Square Mall, Sahastradhara Road, ","Chironwali, ","Dehradun","<MISSING>","India","Restaurant","30.3277435303","78.0657882690","+918650000729","<MISSING>","Fast Food, Pizza, Burger","3.6","21","https://www.zomato.com/dehradun/captains-cook-chironwali/order"
"https://www.zomato.com","70 Percent Restro Cafe","Ground Floor, Mahadev Tower, General Mahadev Singh Road, Maharani Bagh Phase 1, ","Ballupur, ","Dehradun","248001","India","Restaurant","30.3317802805","78.0106209219","+917302272772, +911353567936","<MISSING>","Cafe, Italian, Continental, Healthy Food, Momos","4.5","513","https://www.zomato.com/dehradun/70-percent-restro-cafe-3-ballupur/order"
"https://www.zomato.com","Ana's & Andyz","1166, Indira Nagar Colony, Near Seemadwar, Vasant Vihar, Dehradun","Balliwala, ","Dehradun","<MISSING>","India","Restaurant","30.3132230000","77.9956670000","+918475805941","<MISSING>","Burger, Sandwich, Fast Food","4.2","153","https://www.zomato.com/dehradun/anas-andyz-balliwala/order"
"https://www.zomato.com","Phauja's Bakers","B-5, Nehru Colony, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3016307139","78.0527051166","+919997870053","<MISSING>","Bakery, Fast Food","3.3","193","https://www.zomato.com/dehradun/phaujas-bakers-dharampur/order"
"https://www.zomato.com","Bollywood Cafe & Restaurant","Kaulagarh Road, Rajender Nagar, ","Garhi Cantt, ","Dehradun","<MISSING>","India","Restaurant","30.3388791000","78.0192656000","+919971060285","<MISSING>","North Indian","4.1","109","https://www.zomato.com/dehradun/bollywood-cafe-restaurant-garhi-cantt/order"
"https://www.zomato.com","Dream Kitchen","28, Park Road, ","Khurbura, ","Dehradun","<MISSING>","India","Restaurant","30.3150375290","78.0203452970","+919149082312","<MISSING>","North Indian","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/dream-kitchen-khurbura/order"
"https://www.zomato.com","Cafe Travertine","Sarovar Portico, Haridwar Bypass Road, ","Subhash Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.2896502205","78.0067749694","+911353378999, +917300760024","<MISSING>","North Indian, Asian, Continental","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/cafe-travertine-subhash-nagar/order"
"https://www.zomato.com","Ghai Kulfi","<MISSING>","Race Course, ","Dehradun","248001","India","Restaurant","30.3116103011","78.0414767191","+919997334808, +919027349010","<MISSING>","Desserts, Ice Cream","2.9","29","https://www.zomato.com/dehradun/ghai-kulfi-race-course/order"
"https://www.zomato.com","Burger & Fast Food Corner","B5, Nehru Colony, Opposite Saint Anes School, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.3015260104","78.0528611550","+919634580806","<MISSING>","Burger, Chinese, Italian, Beverages, Pizza","3.4","4298","https://www.zomato.com/dehradun/burger-fast-food-corner-dharampur/order"
"https://www.zomato.com","Omjee Kachori Wale","39-A, Rajpur Road, ","Chukkuwala, ","Dehradun","248001","India","Restaurant","30.3305428000","78.0475787000","+919319072095","<MISSING>","Fast Food, Street Food","3.2","31","https://www.zomato.com/dehradun/omjee-kachori-wale-chukkuwala/order"
"https://www.zomato.com","Om Corner","153, Adjoining Icici Bank, Subhash Road, ","Race Course, ","Dehradun","<MISSING>","India","Restaurant","30.3188500000","78.0461270000","+919837353737","<MISSING>","North Indian","4.4","99","https://www.zomato.com/dehradun/om-corner-race-course/order"
"https://www.zomato.com","Punjab Grill","Plot 22, Opposite Old Kanta, Rajpur Road, ","Jakhan, ","Dehradun","248001","India","Restaurant","30.3600366737","78.0672356486","+918272888882, +919818157561","<MISSING>","Mughlai, North Indian, Biryani, Desserts, Beverages","4.6","1068","https://www.zomato.com/dehradun/punjab-grill-jakhan/order"
"https://www.zomato.com","Amrit Resort","Amrit Farms and Resorts, Near Apolo International School, Sahasthradhara Road, ","Chironwali, ","Dehradun","<MISSING>","India","Restaurant","30.3428971288","78.0527115427","+919897170626","<MISSING>","North Indian","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/amrit-resort-chironwali/order"
"https://www.zomato.com","First Crush Cafe","NH 72, Panchsheel Park Extension, ","Ballupur, ","Dehradun","248001","India","Restaurant","30.3324192340","78.0020174012","+919306946110","<MISSING>","Coffee, Beverages, Burger, Pizza","3.8","129","https://www.zomato.com/dehradun/first-crush-cafe-1-ballupur/order"
"https://www.zomato.com","Mama Bhanja Foods","Shop S/42, Opposite Standard Motors, Transport Nagar, Near ","Subhash Nagar, ","Dehradun","248171","India","Restaurant","30.2816021896","77.9920291901","+919760939553","<MISSING>","Rolls, Momos, North Indian, Chinese, Fast Food, Beverages","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/mama-bhanja-foods-1-subhash-nagar/order"
"https://www.zomato.com","Hotel Gaurab Restaurant","Hotel Gaurab, Gandhi Road, Paltan Bazaar, Dehradun","Hotel Gaurab, Paltan Bazaar, ","Dehradun","<MISSING>","India","Restaurant","30.3214630116","78.0404763080","+911352654215, +911352657266, +911352657267","<MISSING>","North Indian, Finger Food, Beverages","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/hotel-gaurab-restaurant-1-paltan-bazaar/order"
"https://www.zomato.com","Chetan Puri Wala","22 Hanuman Chowk, ","Paltan Bazaar, ","Dehradun","<MISSING>","India","Restaurant","30.3185497079","78.0339631811","+919412346563","<MISSING>","North Indian, Mithai","4.1","102","https://www.zomato.com/dehradun/chetan-puri-wala-paltan-bazaar/order"
"https://www.zomato.com","Paridhi Restaurant And Fast Food","Opposite PTCUL, Near Axis Bank ATM, Saharanpur Road, ","Majra, ","Dehradun","<MISSING>","India","Restaurant","30.2874394947","77.9962875919","+918077746316, +918477999132","<MISSING>","North Indian, Chinese, Biryani, Rolls, Beverages","3.9","7200","https://www.zomato.com/dehradun/paridhi-restaurant-and-fast-food-majra/order"
"https://www.zomato.com","Big Bro's Cafe","129, Saharanpur Road, ","Subhash Nagar, ","Dehradun","<MISSING>","India","Restaurant","30.2766038000","77.9897981000","+918650780006","<MISSING>","North Indian, Fast Food, Chinese","3.6","26","https://www.zomato.com/dehradun/big-bros-cafe-subhash-nagar/order"
"https://www.zomato.com","Oberoi's Kitchen","130, THDC Colony, Block 43, Phase 1, Dehrakhas, Patel Nagar, ","Kaonli, ","Dehradun","248001","India","Restaurant","30.3004236120","78.0231424794","+919810501888, +918851367355","<MISSING>","North Indian, Rolls, Street Food","3.9","92","https://www.zomato.com/dehradun/oberois-kitchen-1-kaonli/order"
"https://www.zomato.com","Suri's Punjabi Rasoi","87, Rajpur Road, Dilaram Bazaar, Opposite Pantaloon Showroom, ","Rajpur, ","Dehradun","<MISSING>","India","Restaurant","30.3373521732","78.0566221476","+917017520070","<MISSING>","North Indian, Chinese","3.3","18","https://www.zomato.com/dehradun/suris-punjabi-rasoi-rajpur/order"
"https://www.zomato.com","Five Star Janta","Opposite IMA Blood Bank, Chakrata Road, ","Ballupur, ","Dehradun","248001","India","Restaurant","30.3337385092","78.0165754259","+919897780165","<MISSING>","Fast Food, Mithai, Bakery","4.0","188","https://www.zomato.com/dehradun/five-star-janta-ballupur/order"
"https://www.zomato.com","Noodle House","Laxmi Chambers, Rajpur Road, Near ","Hathibarkala Salwala, ","Dehradun","<MISSING>","India","Restaurant","30.3347099405","78.0528476089","+919717341617","<MISSING>","Chinese, Thai, Tibetan","3.8","100","https://www.zomato.com/dehradun/noodle-house-1-hathibarkala-salwala/order"
"https://www.zomato.com","Gulmohar Restaurant","Lane 9A, Post Office Road, Near Graphic Era, Clement Town, ","Subhash Nagar, ","Dehradun","248002","India","Restaurant","30.2678106000","77.9988075000","+917017230212","<MISSING>","North Indian, Chinese","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/gulmohar-restaurant-subhash-nagar/order"
"https://www.zomato.com","Sethi's","111 Rajpur Road, ","Rajpur, ","Dehradun","<MISSING>","India","Restaurant","30.3469710000","78.0600023170","+917065191999","<MISSING>","North Indian, Mughlai, Biryani","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/sethis-rajpur/order"
"https://www.zomato.com","Aunty's Kitchen","74, Doon Vihar, Near Radha Krishna Mandir, ","Jakhan, ","Dehradun","<MISSING>","India","Restaurant","30.3639260000","78.0649528000","+919758288279","<MISSING>","North Indian, Healthy Food, Street Food","4.0","185","https://www.zomato.com/dehradun/auntys-kitchen-jakhan/order"
"https://www.zomato.com","Kathi King","Opposite Indresh Hospital, Patel Nagar, Chamanpuri, Niranjanpur, ","Kaonli, ","Dehradun","<MISSING>","India","Restaurant","30.3054230000","78.0192720000","+917055534442","<MISSING>","Fast Food, Rolls, North Indian, Chinese","3.5","33","https://www.zomato.com/dehradun/kathi-king-1-kaonli/order"
"https://www.zomato.com","Aura Fine Dine","2nd & 3rd Floor, Chakrata Road, ","Ballupur, ","Dehradun","248001","India","Restaurant","30.3336265206","78.0169143900","+919897780163","<MISSING>","North Indian, Chinese, Italian","3.5","119","https://www.zomato.com/dehradun/aura-fine-dine-ballupur/order"
"https://www.zomato.com","Ginger and Grape","59/4 ITC Tower, Rajpur Road, ","Chukkuwala, ","Dehradun","2480001","India","Restaurant","30.3341042000","78.0507933000","+917060530020, +911352745600","<MISSING>","North Indian, Chinese","3.5","45","https://www.zomato.com/dehradun/ginger-and-grape-chukkuwala/order"
"https://www.zomato.com","Bobby Punjabi Kitchen","206/213-100, Guru Road, ","Laxman Chowk, ","Dehradun","<MISSING>","India","Restaurant","30.3117480000","78.0193220000","+919634546304","<MISSING>","North Indian","3.8","40","https://www.zomato.com/dehradun/bobby-punjabi-kitchen-laxman-chowk/order"
"https://www.zomato.com","Cinnamon Restaurant","Hotel Forest Avenue, Malsi Diversion Road, Pacific Mall, ","Malsi, ","Dehradun","<MISSING>","India","Restaurant","30.3764391021","78.0767967179","+918755903065, +918755903062, +918755903077","<MISSING>","North Indian, Chinese","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/cinnamon-restaurant-malsi/order"
"https://www.zomato.com","Nawabi Kolkata","Ground Floor, Pacific Hills, Mussoorie Diversion, ","Malsi, ","Dehradun","<MISSING>","India","Restaurant","30.3729631233","78.0774712935","+918787864791","<MISSING>","North Indian, Awadhi","3.8","34","https://www.zomato.com/dehradun/nawabi-kolkata-malsi/order"
"https://www.zomato.com","Aman Vegetarian","Darshini Gate, Near Railway Station, ","Paltan Bazaar, ","Dehradun","<MISSING>","India","Restaurant","30.3168745241","78.0333640426","+911352622411","<MISSING>","North Indian","3.7","84","https://www.zomato.com/dehradun/aman-vegetarian-paltan-bazaar/order"
"https://www.zomato.com","Rico Red - Hotel JSR Continental","Hotel JSR Continental, NH 72, Haridwar Road, ","Dharampur, ","Dehradun","<MISSING>","India","Restaurant","30.2945928399","78.0580534413","+911352679090","<MISSING>","Finger Food","<MISSING>","<MISSING>","https://www.zomato.com/dehradun/rico-red-hotel-jsr-continental-dharampur/order"
"https://www.zomato.com","Apni Thali","Ground Floor, Door 17C, Dalanwala, ","Race Course, ","Dehradun","<MISSING>","India","Restaurant","30.3243902889","78.0571181733","+917290955602","<MISSING>","North Indian, Fast Food, Beverages, Desserts","3.2","256","https://www.zomato.com/dehradun/apni-thali-race-course/order"
"https://www.zomato.com","Chuski Chai","Ground Floor, Vikas Mall, Indra Nagar Colony, Vasant Vihar, Dehradun","Balliwala, ","Dehradun","248001","India","Restaurant","30.3221282393","78.0028538265","+919795009026, +919675470251","<MISSING>","Tea","3.7","36","https://www.zomato.com/dehradun/chuski-chai-balliwala/order"
